,citybike_station,name,address,phone,latitude,longitude,distance,category,price,rating,review_count
1593,Stinson at Blythe,Szechuan Noodle Bowl,"117 King St E, Hamilton, ON L8N 1A9, Canada",+19055228886,43.2558,-79.86579,1205.8249427579556,"Chinese, Noodles, Soup",$,4.0,10.0
1594,Stinson at Blythe,Denninger's Foods of the World,"284 King Street E, Hamilton, ON L8N 1B7, Canada",+19055288468,43.25381,-79.8609,793.1226987946883,"Delis, Specialty Food, Bistros",$,4.0,22.0
1595,Stinson at Blythe,Plaza Pizza & Wings,"90 Wellington Street N, Hamilton, ON L8R 1N1, Canada",+19055220909,43.25597,-79.8578262,949.5956546527976,"Pizza, Chicken Wings",$,4.5,13.0
1596,Stinson at Blythe,Cowabunga,"536 Upper Wellington Street, Hamilton, ON L9A 3P5, Canada",+19055751717,43.239642,-79.866656,1320.7231813378055,Pizza,,4.5,8.0
1597,Stinson at Blythe,193 Bench Kitchen,"193 King Street E, Hamilton, ON L8N 1B3, Canada",+12893897999,43.2550527260604,-79.8633755743504,1029.3110212771292,"Sandwiches, Bakeries, Breakfast & Brunch",,5.0,6.0
1598,Stinson at Blythe,John Street Diner,"29 John Street N, Hamilton, ON L8R, Canada",+12893898898,43.256759067898,-79.866281747818,1327.7125365506704,"Breakfast & Brunch, Comfort Food",$,4.0,30.0
1599,Stinson at Blythe,CoCo Fresh Tea & Juice,"96 Main Street E, Hamilton, ON L8N 1G3, Canada",+19055216888,43.25429,-79.866,1124.0236590370032,"Bubble Tea, Juice Bars & Smoothies",$,3.5,21.0
1600,Stinson at Blythe,Fishing Sushi,"542 Concession Street, Hamilton, ON L8V 1A9, Canada",+12893968888,43.24097,-79.85299,793.9907828887818,"Japanese, Sushi Bars",,5.0,3.0
1601,Wentworth Stairs,Caribbean & Canadian Restaurant,"568 Concession Street, Hamilton, ON L8V 1B1, Canada",+19052960083,43.24079473731837,-79.8516661,454.47113800771683,"Caribbean, Canadian (New)",$$,4.5,21.0
1602,Wentworth Stairs,The Famous Owl Of Minerva,"309 Main Street E, Hamilton, ON L8N 1H8, Canada",+19055287275,43.25249,-79.85759,962.9517103651957,Korean,,4.0,24.0
1603,Wentworth Stairs,Shakespeare's Steak and Seafood,"181 Main Street E, Hamilton, ON L8N 1H2, Canada",+19055280689,43.25372,-79.86234,1301.821379435314,"Seafood, Steakhouses",$$$,4.0,21.0
1604,Wentworth Stairs,Cafe Oranje,"312 King Street E, Hamilton, ON L8N 1C2, Canada",+19055210551,43.2537566,-79.8600414,1188.7249007649075,"Cafes, Bistros",$,4.0,23.0
1605,Wentworth Stairs,Culantro Peruvian Cookery,"537 Main Street E, Hamilton, ON L8M 1H9, Canada",+19057770060,43.2501405,-79.8487616,636.6776835987566,Peruvian,$$,3.5,23.0
1606,Wentworth Stairs,Denninger's Foods of the World,"284 King Street E, Hamilton, ON L8N 1B7, Canada",+19055288468,43.25381,-79.8609,1230.4367586927026,"Delis, Specialty Food, Bistros",$,4.0,22.0
1607,Wentworth Stairs,Fishing Sushi,"542 Concession Street, Hamilton, ON L8V 1A9, Canada",+12893968888,43.24097,-79.85299,432.16797313334644,"Japanese, Sushi Bars",,5.0,3.0
1608,Wentworth Stairs,Speedy Subs,"562 Concession Street, Hamilton, ON L8V 1A9, Canada",+12893966984,43.2409503,-79.8520207,437.0773558918943,"Hot Dogs, Sandwiches",$,5.0,6.0
1609,Wentworth Stairs,Lady Glaze Doughnuts,"586 Concession Street, Hamilton, ON L8V 1B1, Canada",+12893893090,43.24058,-79.85113,477.9089430896703,"Donuts, Bakeries, Desserts",,5.0,1.0
1610,,,,,,,,,,,
1611,Wentworth Stairs,Ellis Kitchen,"455 King Street E, Hamilton, ON L8N 1C7, Canada",+19055242479,43.25317,-79.85522,947.4770043058168,"Soul Food, Caribbean",$,4.0,10.0
1612,Wentworth Stairs,The Dirty South,"590 Concession Street, Hamilton, ON L8V 2W5, Canada",+12893896648,43.2404,-79.85076,505.4813504366739,"Food Trucks, American (Traditional), Poutineries",,5.0,1.0
1613,Wentworth Stairs,HFC,"600 Concession Street, Hamilton, ON L8V 1B2, Canada",+19059204432,43.2403199,-79.85039,513.1819443867232,"Halal, Chicken Shop",$,2.5,4.0
1614,Wentworth Stairs,La Cantina Ristorante Italiano,"60 Walnut Street S, Hamilton, ON L8N 2L1, Canada",+19055218989,43.25321,-79.86404,1354.0837428763605,Italian,$$$,3.0,24.0
1615,Wentworth Stairs,Stoneroads Bar & Grill,"533 Concession Street, Hamilton, ON L8V 1A8, Canada",+19053854700,43.2411372606729,-79.8525190517471,419.4769459036937,American (Traditional),$,1.5,7.0
1616,Wentworth Stairs,Saha,"28 Eastbourne Avenue, Hamilton, ON L8M 2M7, Canada",+14168010995,43.2475,-79.84265,806.3445207141195,"Middle Eastern, Pop-Up Restaurants",,5.0,1.0
1617,Wentworth Stairs,Cadillac Jax Bar & Grill,"532 Main Street E, Hamilton, ON L8M 1J1, Canada",+19055230259,43.24988,-79.84917,607.9955417085139,"Bars, Canadian (New)",,5.0,2.0
1618,Wentworth Stairs,Jerusalem Pita,"760 Concession Street, Hamilton, ON L8V 1C7, Canada",+19053186696,43.238708205069,-79.8435217604284,963.0382859531309,Middle Eastern,,3.5,3.0
1619,,,,,,,,,,,
1620,Wentworth Stairs,Big Top Family Restaurant,"754 Main Street East, Hamilton, ON L8R 2J9, Canada",+19055491754,43.24745,-79.83983,1031.2681525013047,Diners,$,3.0,19.0
1621,Ferguson at King William,Hambrgr,"49 King William Street, Hamilton, ON L8R 1A2, Canada",+12893891212,43.25721,-79.8669,499.4413679750877,"Burgers, Beer Bar",$$,4.5,202.0
1622,Ferguson at King William,Ajio Sushi,"161 King Street E, Hamilton, ON L8R 1J6, Canada",+19055268888,43.21798,-79.74587,230.1249414056975,"Japanese, Korean",$$,4.0,41.0
1623,Ferguson at King William,The Mule,"41 King William Street, Hamilton, ON L8R 1A2, Canada",+12893892555,43.25726,-79.86713,522.7511255396398,Mexican,$$,4.0,177.0
1624,Ferguson at King William,Shakespeare's Steak and Seafood,"181 Main Street E, Hamilton, ON L8N 1H2, Canada",+19055280689,43.25372,-79.86234,169.92429541037336,"Seafood, Steakhouses",$$$,4.0,21.0
1625,Ferguson at King William,The Ship,"23 Augusta Street, Hamilton, ON L8N 1P6, Canada",+19055260792,43.25215,-79.87,770.3866977337051,"Seafood, Pubs, Burgers",$$,4.0,208.0
1626,Ferguson at King William,Black Forest Inn European Cuisine,"255 King Street E, Hamilton, ON L8N 1B9, Canada",+19055283538,43.2543558198212,-79.8615892650853,92.32289747127555,German,$$,3.5,54.0
1627,Ferguson at King William,The French,"37 King William Street, Hamilton, ON L8R 1A1, Canada",+19055283737,43.25741,-79.86748,545.1145832895984,"Bistros, French",$$$,4.0,98.0
1628,Ferguson at King William,Berkeley North,"31 King William Street, Hamilton, ON L8R 1A1, Canada",+19055225858,43.2574045478956,-79.8677145254958,564.9474424163583,"Bars, Canadian (New)",$$$,4.5,43.0
1629,Ferguson at King William,Homemade Noodles,"135 King Street E, Hamilton, ON L8N 1B2, Canada",+19057778877,43.2554837113039,-79.8649081215262,282.64527987317837,"Noodles, Chinese",,4.5,6.0
1630,Ferguson at King William,Sapporo Japanese Restaurant,"96 Main St E, Hamilton, ON L8N 1G3, Canada",+19055271668,43.25429,-79.866,405.56095801488937,Japanese,$$,3.5,91.0
1631,Ferguson at King William,Charred Chicken,"244 James Street N, Hamilton, ON L8R 2L2, Canada",+12893960662,43.2627364,-79.8663839,930.7049635747934,Barbeque,$$,4.0,118.0
1632,Ferguson at King William,August 8,"1 Wilson Street, Suite 12, Hamilton, ON L8R, Canada",+19055243838,43.25943,-79.86708,660.2045896742608,"Japanese, Dim Sum",$$,4.0,122.0
1633,Ferguson at King William,Denninger's Foods of the World,"284 King Street E, Hamilton, ON L8N 1B7, Canada",+19055288468,43.25381,-79.8609,163.66568940107837,"Delis, Specialty Food, Bistros",$,4.0,22.0
1634,Ferguson at King William,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055226999,43.25725,-79.86708,511.1248434621449,"Indian, Himalayan/Nepalese",$$,4.0,40.0
1635,Ferguson at King William,Cafe Oranje,"312 King Street E, Hamilton, ON L8N 1C2, Canada",+19055210551,43.2537566,-79.8600414,194.70667810753054,"Cafes, Bistros",$,4.0,23.0
1636,Ferguson at King William,Redchurch Cafe + Gallery,"68 King Street E, Hamilton, ON L8N 1A6, Canada",+19054070459,43.25551,-79.86725,476.2921301537074,Cafes,$,4.5,23.0
1637,Ferguson at King William,The Famous Owl Of Minerva,"309 Main Street E, Hamilton, ON L8N 1H8, Canada",+19055287275,43.25249,-79.85759,433.541860087598,Korean,,4.0,24.0
1638,Ferguson at King William,Burrito Boyz,"66 King Street E, Hamilton, ON L8N 1A6, Canada",+19055292699,43.2557373046875,-79.8669128417969,447.2850215393226,Mexican,$,4.0,44.0
1639,Ferguson at King William,The Burnt Tongue,"10 Cannon St E, Hamilton, ON L8L 1Z5, Canada",+19055361146,43.2605786,-79.8669351,747.1637575087253,"Burgers, Soup, Sandwiches",$,4.0,87.0
1640,Ferguson at King William,The Works,"2 King Street W, Unit 230, Hamilton, ON L8P 1A2, Canada",+19055408500,43.2574961574363,-79.8712256690338,833.0551053299268,"Burgers, Wine Bars, Beer Bar",$$,4.0,37.0
1641,Ferguson at Cannon,Hambrgr,"49 King William Street, Hamilton, ON L8R 1A2, Canada",+12893891212,43.25721,-79.8669,600.5429023669238,"Burgers, Beer Bar",$$,4.5,202.0
1642,Ferguson at Cannon,The Mule,"41 King William Street, Hamilton, ON L8R 1A2, Canada",+12893892555,43.25726,-79.86713,624.700838455983,Mexican,$$,4.0,177.0
1643,Ferguson at Cannon,The Ship,"23 Augusta Street, Hamilton, ON L8N 1P6, Canada",+19055260792,43.25215,-79.87,1103.4721493935472,"Seafood, Pubs, Burgers",$$,4.0,208.0
1644,Ferguson at Cannon,The French,"37 King William Street, Hamilton, ON L8R 1A1, Canada",+19055283737,43.25741,-79.86748,634.6991439935892,"Bistros, French",$$$,4.0,98.0
1645,Ferguson at Cannon,Berkeley North,"31 King William Street, Hamilton, ON L8R 1A1, Canada",+19055225858,43.2574045478956,-79.8677145254958,656.3700714230375,"Bars, Canadian (New)",$$$,4.5,43.0
1646,Ferguson at Cannon,August 8,"1 Wilson Street, Suite 12, Hamilton, ON L8R, Canada",+19055243838,43.25943,-79.86708,593.261325022032,"Japanese, Dim Sum",$$,4.0,122.0
1647,Ferguson at Cannon,Charred Chicken,"244 James Street N, Hamilton, ON L8R 2L2, Canada",+12893960662,43.2627364,-79.8663839,691.863765581978,Barbeque,$$,4.0,118.0
1648,Ferguson at Cannon,Ajio Sushi,"161 King Street E, Hamilton, ON L8R 1J6, Canada",+19055268888,43.21798,-79.74587,531.6891472436184,"Japanese, Korean",$$,4.0,41.0
1649,Ferguson at Cannon,The Burnt Tongue,"10 Cannon St E, Hamilton, ON L8L 1Z5, Canada",+19055361146,43.2605786,-79.8669351,610.7452831534962,"Burgers, Soup, Sandwiches",$,4.0,87.0
1650,Ferguson at Cannon,Saint James Espresso Bar & Eatery,"170 James Street N, Hamilton, ON L8R 2L1, Canada",+12893896565,43.26098,-79.86693,630.3949665847546,"Cafes, Bakeries, Bars",$$,4.5,57.0
1651,Ferguson at Cannon,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,"43 King William Street, Hamilton, ON L8R 1A2, Canada",+19055226999,43.25725,-79.86708,611.2585881030827,"Indian, Himalayan/Nepalese",$$,4.0,40.0
1652,Ferguson at Cannon,Black Forest Inn European Cuisine,"255 King Street E, Hamilton, ON L8N 1B9, Canada",+19055283538,43.2543558198212,-79.8615892650853,509.20878894032904,German,$$,3.5,54.0
1653,Ferguson at Cannon,Motel Restaurant,"359 Barton Street E, Hamilton, ON L8L 2X8, Canada",+12893962384,43.26045,-79.85008,806.0293046021521,"Breakfast & Brunch, Coffee & Tea, Cocktail Bars",$$,4.5,57.0
1654,Ferguson at Cannon,The Works,"2 King Street W, Unit 230, Hamilton, ON L8P 1A2, Canada",+19055408500,43.2574961574363,-79.8712256690338,933.8835066071921,"Burgers, Wine Bars, Beer Bar",$$,4.0,37.0
1655,Ferguson at Cannon,Radius,"151 James Street S, Hamilton, ON L8P 2Z5, Canada",+19053931658,43.2523512,-79.8708333,1140.8128212666832,"Lounges, American (Traditional), Venues & Event Spaces",$$$,3.0,91.0
1656,Ferguson at Cannon,Plaza Pizza & Wings,"90 Wellington Street N, Hamilton, ON L8R 1N1, Canada",+19055220909,43.25597,-79.8578262,308.14889051915816,"Pizza, Chicken Wings",$,4.5,13.0
1657,Ferguson at Cannon,Bronzie's Place,"201 James Street S, Hamilton, ON L8P 3A8, Canada",+19055293403,43.2505499,-79.87143,1312.892888395883,"Pizza, Italian, Salad",$$,4.5,27.0
1658,Ferguson at Cannon,Redchurch Cafe + Gallery,"68 King Street E, Hamilton, ON L8N 1A6, Canada",+19054070459,43.25551,-79.86725,704.2420967915355,Cafes,$,4.5,23.0
1659,Ferguson at Cannon,Planted in Hamilton,"225 John Street S, Hamilton, ON L8N 2C7, Canada",+12893896676,43.2503352762455,-79.8679620207627,1144.6132545304797,"Vegan, Gluten-Free, Vegetarian",$$,4.5,37.0
1660,Ferguson at Cannon,Mulberry Coffeehouse,"193 James Street N, Hamilton, ON L8R 2L2, Canada",+19059631365,43.26183,-79.86699,671.2085004641266,"Cafes, Sandwiches, Music Venues",$$,4.0,74.0
1661,Victoria at Barton,Motel Restaurant,"359 Barton Street E, Hamilton, ON L8L 2X8, Canada",+12893962384,43.26045,-79.85008,277.48556343447035,"Breakfast & Brunch, Coffee & Tea, Cocktail Bars",$$,4.5,57.0
1662,Victoria at Barton,Ajio Sushi,"161 King Street E, Hamilton, ON L8R 1J6, Canada",+19055268888,43.21798,-79.74587,1110.8439654355964,"Japanese, Korean",$$,4.0,41.0
1663,Victoria at Barton,La Luna Express,"281 Barton St E, Hamilton, ON L8E 2K6, Canada",+19055241111,43.261053,-79.853078,28.92030985951158,Lebanese,,3.0,10.0
1664,Victoria at Barton,541 Eatery & Exchange,"541 Barton Street E, Hamilton, ON L8L 2Z2, Canada",+12893890541,43.2582480392112,-79.842354356135,948.3532075638263,Cafes,$,4.5,42.0
1665,Victoria at Barton,Black Forest Inn European Cuisine,"255 King Street E, Hamilton, ON L8N 1B9, Canada",+19055283538,43.2543558198212,-79.8615892650853,1017.5617686298311,German,$$,3.5,54.0
1666,Victoria at Barton,The Famous Owl Of Minerva,"309 Main Street E, Hamilton, ON L8N 1H8, Canada",+19055287275,43.25249,-79.85759,1036.1321075923706,Korean,,4.0,24.0
1667,Victoria at Barton,Shakespeare's Steak and Seafood,"181 Main Street E, Hamilton, ON L8N 1H2, Canada",+19055280689,43.25372,-79.86234,1103.2631854840356,"Seafood, Steakhouses",$$$,4.0,21.0
1668,Victoria at Barton,Fisticuffs,"301 Barton Street E, Hamilton, ON L8L 2X4, Canada",+13656010069,43.26095,-79.85251,70.42861545391268,"Chinese, Malaysian",,5.0,1.0
1669,Victoria at Barton,Korea House,"281 Cannon Street E, Hamilton, ON L8L 2B4, Canada",+19055261492,43.2579156,-79.854948,393.0415792871691,Korean,,4.0,19.0
1670,Victoria at Barton,General Pizza & Wings,"274 Barton Street E, Hamilton, ON L8L 2X3, Canada",+19055771515,43.2610581633797,-79.8539271578193,53.48487394193114,"Chicken Wings, Pizza, Chinese",,4.0,2.0
1671,Victoria at Barton,Synonym,"328 James Street N, Hamilton, ON L8L 1H2, Canada",+19055257974,43.264596686727,-79.8653724789619,1044.7724914068704,"Cafes, Wine Bars",,4.5,12.0
1672,Victoria at Barton,Homemade Noodles,"135 King Street E, Hamilton, ON L8N 1B2, Canada",+19057778877,43.2554837113039,-79.8649081215262,1136.327728637331,"Noodles, Chinese",,4.5,6.0
1673,Victoria at Barton,Churrasqueira & Cafe Cantinho,"302 Barton Street E, Hamilton, ON L8L 2X5, Canada",+19055409449,43.26064,-79.85274,80.33673445015387,Portuguese,,4.0,7.0
1674,Victoria at Barton,BAB Korean Food & BBQ,"387 Barton Street E, Hamilton, ON L8L 2Y2, Canada",+19055216868,43.26012,-79.84875,389.5099243273924,"Hot Pot, Korean, Barbeque",,5.0,3.0
1675,Victoria at Barton,Crumbled,"339 Barton Street E, Hamilton, ON L8L 2X6, Canada",+19055289898,43.26078,-79.85106,198.2687795645369,Desserts,,4.0,4.0
1676,Victoria at Barton,Szechuan Noodle Bowl,"117 King St E, Hamilton, ON L8N 1A9, Canada",+19055228886,43.2558,-79.86579,1152.5871814758148,"Chinese, Noodles, Soup",$,4.0,10.0
1677,Victoria at Barton,Cafe Oranje,"312 King Street E, Hamilton, ON L8N 1C2, Canada",+19055210551,43.2537566,-79.8600414,994.8701113879729,"Cafes, Bistros",$,4.0,23.0
1678,Victoria at Barton,Plaza Pizza & Wings,"90 Wellington Street N, Hamilton, ON L8R 1N1, Canada",+19055220909,43.25597,-79.8578262,672.7104653375274,"Pizza, Chicken Wings",$,4.5,13.0
1679,Victoria at Barton,Harbour Diner,"486 James Street N, Hamilton, ON L8L 1J1, Canada",+19055230153,43.2694,-79.86329,1214.55627164922,Diners,$$,3.5,57.0
1680,Victoria at Barton,Denninger's Foods of the World,"284 King Street E, Hamilton, ON L8N 1B7, Canada",+19055288468,43.25381,-79.8609,1036.604628245611,"Delis, Specialty Food, Bistros",$,4.0,22.0
1681,Mars at Wentworth - ERI01,Motel Restaurant,"359 Barton Street E, Hamilton, ON L8L 2X8, Canada",+12893962384,43.26045,-79.85008,762.4033030699361,"Breakfast & Brunch, Coffee & Tea, Cocktail Bars",$$,4.5,57.0
1682,Mars at Wentworth - ERI01,541 Eatery & Exchange,"541 Barton Street E, Hamilton, ON L8L 2Z2, Canada",+12893890541,43.2582480392112,-79.842354356135,795.5544085524123,Cafes,$,4.5,42.0
1683,,,,,,,,,,,
1684,Mars at Wentworth - ERI01,Korea House,"281 Cannon Street E, Hamilton, ON L8L 2B4, Canada",+19055261492,43.2579156,-79.854948,1232.2953470488874,Korean,,4.0,19.0
1685,Mars at Wentworth - ERI01,BAB Korean Food & BBQ,"387 Barton Street E, Hamilton, ON L8L 2Y2, Canada",+19055216868,43.26012,-79.84875,710.813607408658,"Hot Pot, Korean, Barbeque",,5.0,3.0
1686,Mars at Wentworth - ERI01,Fisticuffs,"301 Barton Street E, Hamilton, ON L8L 2X4, Canada",+13656010069,43.26095,-79.85251,868.4209497599649,"Chinese, Malaysian",,5.0,1.0
1687,Mars at Wentworth - ERI01,Two Cougars & A Cafe,"601 Burlington Street E, Hamilton, ON L8L 4J5, Canada",+19055258112,43.26729,-79.83713,585.0194268530779,Cafes,$,4.0,7.0
1688,Mars at Wentworth - ERI01,Crumbled,"339 Barton Street E, Hamilton, ON L8L 2X6, Canada",+19055289898,43.26078,-79.85106,802.0546625224847,Desserts,,4.0,4.0
1689,Mars at Wentworth - ERI01,Pho Asparagus,"387 Barton Street E, Hamilton, ON L8L 2Y2, Canada",+19055216868,43.2597392638895,-79.8488875923641,753.4865825069596,"Vietnamese, Japanese",,4.0,1.0
1690,Mars at Wentworth - ERI01,General Pizza & Wings,"274 Barton Street E, Hamilton, ON L8L 2X3, Canada",+19055771515,43.2610581633797,-79.8539271578193,958.76631918964,"Chicken Wings, Pizza, Chinese",,4.0,2.0
1691,,,,,,,,,,,
1692,,,,,,,,,,,
1693,Mars at Wentworth - ERI01,Churrasqueira & Cafe Cantinho,"302 Barton Street E, Hamilton, ON L8L 2X5, Canada",+19055409449,43.26064,-79.85274,899.1665563362443,Portuguese,,4.0,7.0
1694,Mars at Wentworth - ERI01,La Luna Express,"281 Barton St E, Hamilton, ON L8E 2K6, Canada",+19055241111,43.261053,-79.853078,900.0373596403181,Lebanese,,3.0,10.0
1695,Mars at Wentworth - ERI01,Conversate Steak & Seafood,"38 King William Street, Hamilton, ON L8L 5T7, Canada",+19055253730,43.26037360000001,-79.8461232,587.4470879330023,"Seafood, Steakhouses",,4.0,3.0
1696,Mars at Wentworth - ERI01,Diamantino's Pizza,"341 Barton Street E, Hamilton, ON L8L 2X6, Canada",+19059729889,43.26063,-79.85098,799.4731528111765,"Pizza, Sandwiches, Fast Food",,2.5,2.0
1697,Mars at Wentworth - ERI01,KFC,"307 Cannon Street E, Hamilton, ON L8L 2B7, Canada",+19055259092,43.25761,-79.85359,1172.94538825554,"Chicken Wings, Fast Food, Chicken Shop",,1.0,2.0
1698,Mars at Wentworth - ERI01,sams tavern,"632 Barton Street E, Hamilton, ON L8L 2Z9, Canada",+19055445846,43.2568016,-79.8381882,1045.6174425801105,Canadian (New),$,1.0,1.0
1699,,,,,,,,,,,
1700,Mars at Wentworth - ERI01,Zak's,"632 Barton Street E, Hamilton, ON L8L 2Z9, Canada",+19055445846,43.2568,-79.83819,1045.5082849256823,Dive Bars,$,2.5,2.0
1701,,,,,,,,,,,
1702,Sherman at Barton - ERI02,541 Eatery & Exchange,"541 Barton Street E, Hamilton, ON L8L 2Z2, Canada",+12893890541,43.2582480392112,-79.842354356135,536.0992878542362,Cafes,$,4.5,42.0
1703,Sherman at Barton - ERI02,Vintage Coffee Roasters,"977 King Street E, Hamilton, ON L8M 1C3, Canada",+14169387951,43.2513629586151,-79.8354656859877,555.6821421460314,Coffee Roasteries,$,5.0,9.0
1704,Sherman at Barton - ERI02,The Capitol Bar,"973 King Street E, Hamilton, ON L8M 1C3, Canada",+12893891001,43.2524498575984,-79.8355290090636,435.17524448419766,Bars,,4.5,5.0
1705,Sherman at Barton - ERI02,Frank's Sicilia Bakery,"669 Barton Street E, Hamilton, ON L8L 3A3, Canada",+19055451028,43.25677,-79.8366,41.53167232508698,Bakeries,,5.0,1.0
1706,Sherman at Barton - ERI02,Mikey's Cream Pies,"775 Barton Street East, Hamilton, ON L8L 3A9, Canada",+19055453777,43.25544665758387,-79.83158758966971,392.65542404598887,Bakeries,,5.0,4.0
1707,Sherman at Barton - ERI02,Karlik Pastry,"762 Barton Street E, Hamilton, ON L8L 3B1, Canada",+19055442730,43.25524,-79.83214,356.00283901212214,Bakeries,,4.5,4.0
1708,Sherman at Barton - ERI02,Festival Café,"1013 King St E, Hamilton, ON L8M 1C9, Canada",+12893898244,43.25064,-79.83303,688.8592428165836,"Southern, Chicken Shop, Burgers",,4.5,5.0
1709,Sherman at Barton - ERI02,sams tavern,"632 Barton Street E, Hamilton, ON L8L 2Z9, Canada",+19055445846,43.2568016,-79.8381882,165.06139149695167,Canadian (New),$,1.0,1.0
1710,Sherman at Barton - ERI02,Zak's,"632 Barton Street E, Hamilton, ON L8L 2Z9, Canada",+19055445846,43.2568,-79.83819,165.3061821045928,Dive Bars,$,2.5,2.0
1711,Sherman at Barton - ERI02,Mimi’s Asian Gourmet,"971 King Street E, Hamilton, ON L8M 1C3, Canada",+19053129888,43.2514005,-79.8356242,550.1430054018008,"Pan Asian, Thai, Malaysian",,4.0,1.0
1712,Sherman at Barton - ERI02,McDonald's,"787 Barton Street, Hamilton, ON L8L 3B2, Canada",+19055473544,43.2554368371411,-79.8306591,466.0915548343159,"Fast Food, Burgers, Coffee & Tea",$,2.0,9.0
1713,Sherman at Barton - ERI02,Burger Bus Hamilton,"126 Sanford Avenue N, Hamilton, ON L8L 5Z3, Canada",+12897889770,43.2555265,-79.8445116,649.9543795964611,"Burgers, Food Trucks",,5.0,1.0
1714,Sherman at Barton - ERI02,Golden Tenders,"1150 King Street E, Hamilton, ON L8M 1E8, Canada",+13653668108,43.247855,-79.829075,1114.685353311426,"Fast Food, Southern",,5.0,1.0
1715,Sherman at Barton - ERI02,Saha,"28 Eastbourne Avenue, Hamilton, ON L8M 2M7, Canada",+14168010995,43.2475,-79.84265,1103.3531558904967,"Middle Eastern, Pop-Up Restaurants",,5.0,1.0
1716,,,,,,,,,,,
1717,Sherman at Barton - ERI02,KFC,"856 Barton Street East, Hamilton, ON L8L 3B4, Canada",+19055472925,43.2539912,-79.8274841,758.412778772376,"Chicken Wings, Fast Food, Chicken Shop",$$,1.0,5.0
1718,Sherman at Barton - ERI02,The Taco Station,"Hamilton, ON L8M 3C3, Canada",+19055431414,43.24752,-79.82975,1109.11140061224,"Mexican, Food Trucks",,3.0,4.0
1719,Sherman at Barton - ERI02,Tall Tree Sandwich Company,"1000 King St E, Hamilton, ON L8M 1C8, Canada",+12892469233,43.2504992943596,-79.8334889923641,686.1614506263019,"Sandwiches, Juice Bars & Smoothies",,5.0,1.0
1720,Sherman at Barton - ERI02,Hi-Line Centre Pizza & Wings,"1150 King Street E, Hamilton, ON L8M 1E8, Canada",+19055457444,43.24771,-79.82858,1114.685353311426,Pizza,$,2.5,11.0
1721,Barton at Lottridge - ERI03,Mikey's Cream Pies,"775 Barton Street East, Hamilton, ON L8L 3A9, Canada",+19055453777,43.25544665758387,-79.83158758966971,20.94172997317626,Bakeries,,5.0,4.0
1722,Barton at Lottridge - ERI03,Purple Pear,"946 Barton Street E, Hamilton, ON L8E 5H3, Canada",+19055277179,43.2530719,-79.8232905,704.9451160490474,"Seafood, Steakhouses",$$$,4.5,19.0
1723,Barton at Lottridge - ERI03,541 Eatery & Exchange,"541 Barton Street E, Hamilton, ON L8L 2Z2, Canada",+12893890541,43.2582480392112,-79.842354356135,942.7103889219022,Cafes,$,4.5,42.0
1724,Barton at Lottridge - ERI03,Karlik Pastry,"762 Barton Street E, Hamilton, ON L8L 3B1, Canada",+19055442730,43.25524,-79.83214,57.10997633191438,Bakeries,,4.5,4.0
1725,,,,,,,,,,,
1726,Barton at Lottridge - ERI03,Shorty's Pizza,"1099 Cannon Street E, Hamilton, ON L8L 2J6, Canada",+19053129293,43.2485677,-79.8215868,1092.998577094239,Pizza,,4.0,19.0
1727,Barton at Lottridge - ERI03,Vintage Coffee Roasters,"977 King Street E, Hamilton, ON L8M 1C3, Canada",+14169387951,43.2513629586151,-79.8354656859877,544.6479169305894,Coffee Roasteries,$,5.0,9.0
1728,Barton at Lottridge - ERI03,McDonald's,"787 Barton Street, Hamilton, ON L8L 3B2, Canada",+19055473544,43.2554368371411,-79.8306591,65.73880008322664,"Fast Food, Burgers, Coffee & Tea",$,2.0,9.0
1729,Barton at Lottridge - ERI03,Festival Café,"1013 King St E, Hamilton, ON L8M 1C9, Canada",+12893898244,43.25064,-79.83303,541.0702900364593,"Southern, Chicken Shop, Burgers",,4.5,5.0
1730,Barton at Lottridge - ERI03,The Capitol Bar,"973 King Street E, Hamilton, ON L8M 1C3, Canada",+12893891001,43.2524498575984,-79.8355290090636,457.2505373101342,Bars,,4.5,5.0
1731,Barton at Lottridge - ERI03,Mimi’s Asian Gourmet,"971 King Street E, Hamilton, ON L8M 1C3, Canada",+19053129888,43.2514005,-79.8356242,549.1250174534503,"Pan Asian, Thai, Malaysian",,4.0,1.0
1732,Barton at Lottridge - ERI03,Tim Horton's,"799 Barton Street E, Hamilton, ON L8L 3B2, Canada",+19055430508,43.25498,-79.82937,145.49365249004344,"Delis, Sandwiches",,1.0,3.0
1733,Barton at Lottridge - ERI03,Canadian Football Hall of Fame,"64 Melrose Avenue N, Level 4, Hamilton, ON L8L 8C1, Canada",+19055287566,43.2522552768681,-79.8312638327479,337.70266470554253,Museums,,4.0,1.0
1734,Barton at Lottridge - ERI03,KFC,"856 Barton Street East, Hamilton, ON L8L 3B4, Canada",+19055472925,43.2539912,-79.8274841,351.7750758203801,"Chicken Wings, Fast Food, Chicken Shop",$$,1.0,5.0
1735,Barton at Lottridge - ERI03,Golden Tenders,"1150 King Street E, Hamilton, ON L8M 1E8, Canada",+13653668108,43.247855,-79.829075,854.6867988605061,"Fast Food, Southern",,5.0,1.0
